Student_ID,Age,Gender,City,Province,CGPA,Performance_Class,Family_Income_PKR,Parents_Education,Study_Hours_Per_Week,Attendance_Percentage,Internet_Access,Private_Tuition,Device_Available,Electricity_Availability,School_Type,Medium_of_Instruction,Distance_to_Institute_km,Transport_Mode,Parental_Support_Level,Health_Issues,Part_Time_Job,Extra_Curricular,Motivation_Level
877,25,Female,Okara,Punjab,3.6,Good,Upper-Middle (120k-250k),Intermediate,20,59,No,No,Desktop,Consistent,Semi-Government,Urdu,5.3,Van,High,Chronic,No,Sports,Medium
878,25,Female,Bahawalpur,Punjab,3.61,Good,Lower-Middle (30k-60k),Matric,11,84,Yes,No,Laptop,Frequent Outages,Private,English,20.5,Bus,Low,Minor,Yes,None,High
879,23,Male,Abbottabad,KPK,3.61,Good,Low (<30k),Matric,38,79,Yes,Yes,Desktop,Frequent Outages,Semi-Government,English,4.6,Van,Medium,None,Yes,None,Low
880,21,Male,Multan,Punjab,3.61,Good,High (>250k),Primary,35,85,No,No,Laptop,Consistent,Public,English,8.6,Walk,Medium,None,No,None,High
881,24,Male,Rahim Yar Khan,Punjab,3.61,Good,Middle (60k-120k),Postgraduate,33,64,No,Yes,None,Frequent Outages,Private,English,21.2,Bike,High,Minor,Yes,None,Medium
882,21,Female,Muzaffarabad,Punjab,3.62,Good,Low (<30k),Intermediate,15,90,No,Yes,Mobile,Consistent,Private,Urdu,1.8,Walk,Medium,Chronic,No,Sports,Medium
883,25,Male,Mirpur,Gilgit Baltistan,3.62,Good,Low (<30k),Matric,24,65,Yes,No,Mobile,Frequent Outages,Public,English,16.3,Car,High,Minor,No,None,Medium
884,17,Male,Sargodha,Punjab,3.62,Good,Middle (60k-120k),Graduate,24,91,Yes,Yes,None,Frequent Outages,Public,English,8.6,Van,Low,None,No,None,Low
885,17,Male,Swat,KPK,3.62,Good,High (>250k),Postgraduate,34,68,No,Yes,Desktop,Consistent,Private,English,21.9,Van,High,Chronic,No,Sports,Low
886,20,Male,Faisalabad,Punjab,3.63,Good,High (>250k),Postgraduate,37,86,No,Yes,Laptop,Consistent,Private,Urdu,26.0,Van,Medium,Minor,Yes,Sports,Low
887,22,Male,Kotli,KPK,3.63,Good,High (>250k),Graduate,23,73,Yes,No,Laptop,Consistent,Public,English,6.5,Bus,Low,None,No,Clubs,High
888,22,Male,Bannu,Gilgit Baltistan,3.63,Good,Upper-Middle (120k-250k),Graduate,6,79,Yes,No,None,Frequent Outages,Private,English,30.3,Van,Low,Chronic,Yes,None,Low
889,24,Female,Rahim Yar Khan,Azad Kashmir,3.63,Good,Middle (60k-120k),Graduate,8,91,No,Yes,Mobile,Consistent,Public,English,31.7,Bike,Low,Minor,Yes,Clubs,Low
890,18,Female,Skardu,KPK,3.64,Good,Middle (60k-120k),Postgraduate,13,72,Yes,Yes,None,Consistent,Public,Urdu,31.7,Bus,High,Chronic,Yes,Sports,Medium
891,25,Male,Bahawalpur,KPK,3.64,Good,High (>250k),Intermediate,24,67,No,No,Laptop,Frequent Outages,Private,English,13.5,Bus,High,Minor,No,Clubs,Low
892,25,Male,Hunza,KPK,3.64,Good,Low (<30k),Graduate,14,63,Yes,No,None,Consistent,Semi-Government,Urdu,30.0,Bike,Medium,None,No,Sports,Medium
893,17,Female,Okara,KPK,3.64,Good,Upper-Middle (120k-250k),Matric,31,97,Yes,Yes,Desktop,Consistent,Semi-Government,English,12.1,Walk,Low,Minor,Yes,None,Low
894,24,Female,Gujranwala,Punjab,3.65,Good,Lower-Middle (30k-60k),Primary,8,90,Yes,Yes,None,Consistent,Semi-Government,Urdu,14.3,Bus,Medium,Minor,Yes,Sports,High
895,17,Female,Mirpur,KPK,3.65,Good,Lower-Middle (30k-60k),Postgraduate,27,64,Yes,Yes,None,Frequent Outages,Public,English,11.6,Walk,Medium,Chronic,Yes,None,Medium
896,23,Male,Sargodha,Punjab,3.65,Good,High (>250k),Matric,26,56,Yes,Yes,Desktop,Consistent,Private,English,27.9,Car,High,Chronic,No,None,Medium
897,18,Female,Bannu,Azad Kashmir,3.65,Good,Low (<30k),Intermediate,16,82,No,No,Mobile,Frequent Outages,Semi-Government,English,23.9,Car,High,None,Yes,None,Medium
898,25,Female,Mansehra,Punjab,3.65,Good,Low (<30k),Graduate,34,57,No,Yes,None,Consistent,Public,English,19.8,Walk,Low,Minor,Yes,None,Low
899,25,Female,Muzaffarabad,Punjab,3.66,Good,Upper-Middle (120k-250k),Primary,14,55,Yes,No,Mobile,Frequent Outages,Private,Urdu,26.9,Van,Low,None,No,Sports,High
900,18,Male,Swat,Punjab,3.66,Good,Upper-Middle (120k-250k),Matric,16,71,Yes,Yes,None,Frequent Outages,Private,English,10.8,Van,Medium,Chronic,No,None,Medium
901,22,Female,Mirpur,KPK,3.66,Good,Upper-Middle (120k-250k),Postgraduate,13,84,Yes,No,Mobile,Consistent,Private,Urdu,30.8,Walk,Medium,Chronic,No,Clubs,Medium
902,18,Male,Rahim Yar Khan,Gilgit Baltistan,3.66,Good,High (>250k),Primary,25,92,No,Yes,Laptop,Consistent,Public,English,15.4,Bus,Medium,None,No,Clubs,Low
903,18,Female,Sialkot,Punjab,3.67,Good,Lower-Middle (30k-60k),Graduate,29,88,Yes,No,None,Frequent Outages,Private,Urdu,20.5,Walk,High,Chronic,No,Clubs,Medium
904,23,Female,Sialkot,Punjab,3.67,Good,Middle (60k-120k),Matric,9,90,No,No,None,Frequent Outages,Public,English,14.4,Van,Low,None,Yes,Clubs,Medium
905,20,Male,Mirpur,KPK,3.67,Good,High (>250k),Intermediate,24,79,Yes,No,None,Frequent Outages,Semi-Government,Urdu,8.2,Van,Medium,Chronic,Yes,None,High
906,23,Male,Skardu,KPK,3.67,Good,Low (<30k),Matric,16,65,Yes,Yes,None,Frequent Outages,Private,Urdu,16.9,Bus,Medium,None,No,None,Medium
907,20,Female,Skardu,KPK,3.68,Good,High (>250k),Graduate,34,66,Yes,No,Desktop,Frequent Outages,Public,Urdu,17.7,Bus,Low,Chronic,No,Clubs,High
908,23,Male,Muzaffarabad,Gilgit Baltistan,3.68,Good,Lower-Middle (30k-60k),Matric,35,73,Yes,No,None,Frequent Outages,Private,Urdu,18.9,Van,Low,Minor,No,Sports,High
909,18,Female,Charsadda,Azad Kashmir,3.68,Good,Upper-Middle (120k-250k),Matric,9,57,Yes,No,Mobile,Frequent Outages,Public,Urdu,28.0,Walk,Medium,Minor,Yes,Clubs,High
910,17,Female,Lahore,Punjab,3.68,Good,Low (<30k),Primary,11,65,No,Yes,None,Consistent,Public,Urdu,10.2,Car,Low,Minor,No,Clubs,High
911,23,Male,Lahore,Punjab,3.69,Good,Upper-Middle (120k-250k),Matric,11,77,No,Yes,Mobile,Frequent Outages,Semi-Government,Urdu,19.3,Bus,Low,Chronic,No,Sports,Low
912,23,Female,Bhimber,Azad Kashmir,3.69,Good,Middle (60k-120k),Intermediate,22,96,Yes,No,Mobile,Frequent Outages,Semi-Government,Urdu,27.3,Bus,Medium,Minor,No,Clubs,High
913,17,Male,Hunza,Gilgit Baltistan,3.69,Good,Upper-Middle (120k-250k),Matric,16,72,No,No,None,Consistent,Private,English,32.0,Car,Medium,Chronic,No,Clubs,Medium
914,23,Female,Muzaffarabad,Gilgit Baltistan,3.69,Good,Upper-Middle (120k-250k),Matric,30,88,No,Yes,Desktop,Consistent,Public,Urdu,27.6,Car,Medium,None,Yes,None,Medium
915,17,Male,Kotli,Punjab,3.7,Good,Lower-Middle (30k-60k),Intermediate,24,60,Yes,No,Laptop,Frequent Outages,Private,English,8.9,Van,Medium,None,Yes,Clubs,Low
916,25,Male,Muzaffarabad,Punjab,3.7,Good,Upper-Middle (120k-250k),Matric,33,99,Yes,No,Mobile,Consistent,Private,English,27.1,Bike,Medium,Chronic,Yes,None,Medium
917,18,Female,Bahawalpur,Punjab,3.7,Good,Middle (60k-120k),Primary,26,63,No,Yes,Mobile,Consistent,Semi-Government,Urdu,4.8,Walk,Medium,None,Yes,Clubs,High
918,18,Female,Sargodha,Punjab,3.7,Good,Lower-Middle (30k-60k),Graduate,6,63,No,No,Laptop,Frequent Outages,Private,Urdu,5.5,Bus,High,None,No,None,Medium
919,19,Male,Skardu,Punjab,3.71,Good,Middle (60k-120k),Graduate,7,58,Yes,Yes,Mobile,Frequent Outages,Semi-Government,Urdu,23.1,Car,Medium,Chronic,No,Clubs,High
920,18,Male,Sargodha,KPK,3.71,Good,Low (<30k),Matric,39,62,No,No,Mobile,Consistent,Public,English,16.3,Walk,Medium,Minor,Yes,Sports,Low
921,20,Female,Rahim Yar Khan,Punjab,3.71,Good,Middle (60k-120k),Matric,34,61,Yes,Yes,Mobile,Frequent Outages,Public,Urdu,25.0,Bike,Low,Chronic,No,Sports,Low
922,17,Male,Bhimber,Punjab,3.71,Good,Low (<30k),Intermediate,32,97,No,Yes,Desktop,Frequent Outages,Private,Urdu,23.4,Van,High,None,Yes,Clubs,Medium
923,20,Female,Okara,Punjab,3.72,Good,High (>250k),Primary,25,87,No,No,Mobile,Frequent Outages,Public,Urdu,1.8,Van,High,None,Yes,Clubs,Low
924,22,Male,Bhimber,KPK,3.72,Good,Lower-Middle (30k-60k),Matric,21,80,No,No,Mobile,Frequent Outages,Private,Urdu,32.0,Bus,Medium,None,No,Sports,Medium
925,21,Female,Muzaffarabad,Punjab,3.72,Good,High (>250k),Postgraduate,9,94,No,Yes,None,Frequent Outages,Private,English,3.6,Van,Low,None,Yes,None,Medium
926,20,Male,Gujranwala,Gilgit Baltistan,3.72,Good,High (>250k),Matric,26,58,No,No,Mobile,Consistent,Semi-Government,English,28.4,Van,High,Minor,Yes,None,Medium
927,25,Female,Abbottabad,Gilgit Baltistan,3.72,Good,Middle (60k-120k),Matric,38,97,No,Yes,Desktop,Consistent,Semi-Government,Urdu,34.2,Van,Low,None,No,Sports,Medium
928,18,Male,Mirpur,Punjab,3.73,Good,Low (<30k),Intermediate,11,79,Yes,No,Mobile,Frequent Outages,Private,Urdu,18.1,Bike,Medium,Chronic,Yes,Sports,High
929,22,Female,Bhimber,KPK,3.73,Good,Upper-Middle (120k-250k),Primary,11,57,Yes,No,Laptop,Frequent Outages,Semi-Government,English,19.7,Van,Medium,Minor,Yes,None,Medium
930,18,Male,Hunza,Punjab,3.73,Good,High (>250k),Matric,32,88,Yes,Yes,Laptop,Consistent,Public,English,11.1,Walk,Medium,Chronic,Yes,None,Medium
931,18,Female,Bannu,Gilgit Baltistan,3.73,Good,Lower-Middle (30k-60k),Matric,7,69,Yes,Yes,Laptop,Frequent Outages,Private,Urdu,4.3,Van,Low,Chronic,No,Clubs,Low
932,19,Male,Okara,KPK,3.74,Good,Low (<30k),Graduate,28,68,No,No,Laptop,Consistent,Semi-Government,English,33.2,Van,Medium,None,No,None,High
933,23,Male,Swat,KPK,3.74,Good,High (>250k),Intermediate,25,89,Yes,No,Mobile,Frequent Outages,Public,English,33.3,Van,High,None,No,None,Low
934,17,Male,Charsadda,Gilgit Baltistan,3.74,Good,Upper-Middle (120k-250k),Graduate,14,94,Yes,Yes,Mobile,Consistent,Public,Urdu,25.6,Walk,Medium,Chronic,Yes,Sports,High
935,17,Male,Dir,KPK,3.74,Good,Lower-Middle (30k-60k),Matric,12,98,Yes,No,Laptop,Frequent Outages,Public,English,5.8,Walk,High,None,Yes,None,Medium
936,25,Female,Swat,Punjab,3.75,Good,Lower-Middle (30k-60k),Primary,20,55,No,Yes,Laptop,Frequent Outages,Semi-Government,English,22.3,Van,High,None,No,None,High
937,23,Female,Multan,Punjab,3.75,Good,Upper-Middle (120k-250k),Graduate,20,62,Yes,Yes,None,Frequent Outages,Public,Urdu,1.8,Van,Low,Chronic,No,Sports,Low
938,17,Male,Rahim Yar Khan,Azad Kashmir,3.75,Good,Low (<30k),Postgraduate,32,83,Yes,Yes,Laptop,Frequent Outages,Public,Urdu,25.0,Van,Low,Chronic,No,Clubs,Medium
939,17,Female,Kotli,KPK,3.75,Good,High (>250k),Postgraduate,9,89,Yes,No,Desktop,Frequent Outages,Public,Urdu,27.4,Bike,Medium,Minor,No,Clubs,Low
940,18,Male,Chiniot,Gilgit Baltistan,3.76,Good,Upper-Middle (120k-250k),Primary,26,77,No,Yes,Mobile,Frequent Outages,Private,Urdu,11.4,Bike,Low,None,Yes,Sports,Low
941,22,Female,Mansehra,KPK,3.76,Good,Lower-Middle (30k-60k),Intermediate,34,62,No,Yes,Laptop,Frequent Outages,Public,Urdu,12.6,Bike,Low,Chronic,Yes,Clubs,High
942,18,Female,Mardan,Azad Kashmir,3.76,Good,Middle (60k-120k),Matric,14,79,No,Yes,Desktop,Consistent,Private,English,23.5,Walk,High,Minor,No,Clubs,Medium
943,24,Female,Gujranwala,Punjab,3.76,Good,Upper-Middle (120k-250k),Graduate,14,66,No,Yes,Laptop,Frequent Outages,Public,English,29.9,Van,Low,Minor,Yes,Clubs,High
944,21,Female,Bahawalpur,Punjab,3.77,Good,Upper-Middle (120k-250k),Intermediate,31,75,No,Yes,None,Consistent,Semi-Government,Urdu,27.9,Bus,Medium,Chronic,Yes,None,Medium
945,22,Female,Bannu,Punjab,3.77,Good,Low (<30k),Intermediate,12,87,No,No,Desktop,Frequent Outages,Public,English,10.4,Bike,High,None,Yes,Clubs,Medium
946,22,Female,Gilgit,Gilgit Baltistan,3.77,Good,Middle (60k-120k),Postgraduate,39,60,Yes,Yes,Laptop,Consistent,Public,English,7.3,Bus,Low,Minor,No,None,Medium
947,18,Male,Chiniot,KPK,3.77,Good,Upper-Middle (120k-250k),Primary,14,58,Yes,Yes,None,Frequent Outages,Public,Urdu,13.2,Bus,Medium,Minor,No,Sports,Medium
948,21,Male,Abbottabad,Punjab,3.78,Good,Upper-Middle (120k-250k),Graduate,13,73,No,Yes,Mobile,Consistent,Private,English,33.5,Bus,Low,Minor,No,Sports,High
949,18,Male,Dir,Azad Kashmir,3.78,Good,High (>250k),Intermediate,25,56,Yes,No,Mobile,Frequent Outages,Semi-Government,English,14.5,Car,Low,None,Yes,Clubs,High
950,22,Female,Okara,KPK,3.78,Good,High (>250k),Postgraduate,35,90,No,Yes,Mobile,Consistent,Semi-Government,Urdu,1.7,Bus,Low,Chronic,No,None,High
951,25,Male,Dir,KPK,3.78,Good,Lower-Middle (30k-60k),Intermediate,35,73,No,Yes,Mobile,Consistent,Private,Urdu,24.1,Walk,High,Minor,No,Clubs,Low
952,17,Male,Diamer,KPK,3.78,Good,Middle (60k-120k),Primary,6,93,No,No,Laptop,Consistent,Private,Urdu,10.8,Bus,High,None,Yes,Clubs,Medium
953,24,Female,Gujranwala,KPK,3.79,Good,Low (<30k),Graduate,14,68,Yes,Yes,Laptop,Consistent,Public,Urdu,30.7,Walk,Low,Chronic,No,Sports,Low
954,17,Female,Sialkot,KPK,3.79,Good,Middle (60k-120k),Intermediate,36,86,Yes,Yes,None,Consistent,Private,Urdu,4.0,Bus,Medium,Chronic,No,Clubs,High
955,17,Male,Gilgit,Gilgit Baltistan,3.79,Good,High (>250k),Matric,14,81,Yes,Yes,Laptop,Consistent,Public,English,22.1,Bike,Low,None,Yes,Sports,Low
956,25,Male,Skardu,Gilgit Baltistan,3.79,Good,Upper-Middle (120k-250k),Intermediate,17,63,No,Yes,Mobile,Consistent,Public,Urdu,34.4,Car,High,None,Yes,Clubs,Medium
957,23,Male,Diamer,KPK,3.8,Good,Middle (60k-120k),Graduate,31,62,No,Yes,Mobile,Frequent Outages,Public,English,30.8,Bike,Medium,Minor,No,None,Medium
958,20,Male,Skardu,Gilgit Baltistan,3.8,Good,Lower-Middle (30k-60k),Intermediate,19,73,Yes,No,None,Frequent Outages,Public,Urdu,21.8,Bus,High,None,Yes,Clubs,Low
959,21,Female,Mansehra,Punjab,3.8,Good,Low (<30k),Intermediate,20,69,Yes,Yes,Desktop,Consistent,Semi-Government,English,5.8,Bus,High,None,Yes,Sports,High
960,21,Female,Gujranwala,Azad Kashmir,3.8,Good,Upper-Middle (120k-250k),Intermediate,24,66,No,No,None,Consistent,Private,Urdu,31.3,Walk,Medium,Chronic,No,Clubs,High
961,23,Male,Peshawar,Gilgit Baltistan,3.81,Good,High (>250k),Graduate,31,77,No,Yes,Laptop,Consistent,Private,English,6.6,Bike,Low,None,Yes,Clubs,High
962,22,Female,Abbottabad,Azad Kashmir,3.81,Good,Middle (60k-120k),Postgraduate,21,74,Yes,Yes,None,Consistent,Public,Urdu,2.8,Bike,Low,Chronic,No,None,Low
963,21,Female,Skardu,Punjab,3.81,Good,Low (<30k),Postgraduate,8,98,No,No,Laptop,Frequent Outages,Public,Urdu,9.9,Van,Medium,Chronic,Yes,Clubs,Medium
964,23,Male,Faisalabad,Punjab,3.81,Good,Middle (60k-120k),Matric,33,66,Yes,No,Mobile,Frequent Outages,Public,English,8.4,Walk,High,Minor,No,Clubs,High
965,24,Female,Mardan,Punjab,3.82,Good,Lower-Middle (30k-60k),Matric,14,62,No,Yes,Desktop,Consistent,Public,Urdu,25.1,Bus,High,None,No,None,High
966,23,Male,Faisalabad,Azad Kashmir,3.82,Good,High (>250k),Postgraduate,9,63,Yes,No,None,Frequent Outages,Semi-Government,Urdu,27.4,Van,Medium,Chronic,No,Sports,Medium
967,22,Male,Hunza,Punjab,3.82,Good,Middle (60k-120k),Matric,20,60,Yes,Yes,Laptop,Consistent,Semi-Government,English,15.3,Van,Low,Minor,No,Sports,High
968,21,Male,Rahim Yar Khan,KPK,3.82,Good,Lower-Middle (30k-60k),Primary,6,84,Yes,Yes,Laptop,Consistent,Semi-Government,Urdu,25.0,Bike,High,Chronic,Yes,Clubs,Medium
969,18,Female,Diamer,Gilgit Baltistan,3.83,Good,Low (<30k),Primary,19,77,No,No,None,Frequent Outages,Semi-Government,Urdu,17.0,Walk,High,None,No,Sports,Medium
970,25,Female,Gilgit,Punjab,3.83,Good,High (>250k),Postgraduate,13,94,No,No,Mobile,Consistent,Public,Urdu,20.2,Bike,Medium,Chronic,Yes,None,Low
971,17,Male,Sialkot,Punjab,3.83,Good,Low (<30k),Intermediate,11,55,Yes,No,Laptop,Frequent Outages,Private,Urdu,29.8,Bike,Low,Minor,No,None,Medium
972,22,Male,Sialkot,Punjab,3.83,Good,Lower-Middle (30k-60k),Matric,19,78,Yes,No,Laptop,Frequent Outages,Semi-Government,English,4.4,Van,Low,Chronic,No,None,Medium
973,18,Male,Kotli,KPK,3.84,Good,High (>250k),Intermediate,7,89,No,Yes,Desktop,Consistent,Public,Urdu,28.2,Bus,Low,None,No,Clubs,Medium
974,24,Female,Bannu,Azad Kashmir,3.84,Good,Middle (60k-120k),Primary,7,92,Yes,No,Laptop,Consistent,Semi-Government,English,24.5,Walk,Medium,None,Yes,None,Medium
975,18,Female,Faisalabad,Punjab,3.84,Good,High (>250k),Primary,29,60,No,No,Laptop,Frequent Outages,Public,Urdu,9.9,Walk,Low,Minor,No,Clubs,Medium
976,21,Female,Bahawalpur,KPK,3.84,Good,Low (<30k),Graduate,32,88,Yes,No,Mobile,Frequent Outages,Private,Urdu,30.3,Van,High,None,Yes,None,High
977,20,Female,Muzaffarabad,KPK,3.84,Good,Low (<30k),Primary,34,65,Yes,Yes,None,Frequent Outages,Public,Urdu,17.9,Car,High,Chronic,No,Clubs,Medium
978,17,Female,Lahore,Punjab,3.85,Good,Lower-Middle (30k-60k),Postgraduate,21,86,No,Yes,Mobile,Consistent,Semi-Government,Urdu,30.1,Van,High,Chronic,Yes,None,Low
979,23,Female,Dir,KPK,3.85,Good,Middle (60k-120k),Primary,9,85,No,No,None,Consistent,Private,Urdu,6.5,Van,Low,Chronic,Yes,None,High
980,25,Female,Bhimber,Punjab,3.85,Good,Low (<30k),Graduate,7,85,Yes,Yes,Desktop,Consistent,Public,Urdu,30.5,Walk,High,Chronic,Yes,None,Low
981,17,Female,Hunza,KPK,3.85,Good,High (>250k),Postgraduate,31,84,Yes,Yes,Laptop,Frequent Outages,Public,Urdu,30.8,Bike,Low,Minor,No,None,High
982,22,Female,Faisalabad,Gilgit Baltistan,3.86,Good,High (>250k),Primary,27,81,Yes,Yes,None,Frequent Outages,Semi-Government,English,17.2,Bike,Low,Minor,Yes,Clubs,High
983,24,Female,Multan,KPK,3.86,Good,High (>250k),Graduate,25,83,Yes,Yes,Mobile,Consistent,Public,English,24.8,Walk,High,Minor,Yes,None,Low
984,17,Female,Dir,KPK,3.86,Good,Upper-Middle (120k-250k),Matric,18,88,No,Yes,Desktop,Frequent Outages,Semi-Government,English,19.4,Bus,Medium,None,Yes,Sports,Low
985,22,Male,Gujranwala,Gilgit Baltistan,3.86,Good,Middle (60k-120k),Primary,29,80,Yes,No,Desktop,Frequent Outages,Semi-Government,Urdu,25.7,Bus,High,Minor,No,Clubs,High
986,24,Female,Rahim Yar Khan,KPK,3.87,Good,Lower-Middle (30k-60k),Intermediate,23,91,Yes,No,Laptop,Consistent,Private,English,7.0,Walk,Low,Chronic,Yes,Clubs,High
987,17,Male,Bannu,Punjab,3.87,Good,Lower-Middle (30k-60k),Intermediate,36,99,Yes,Yes,Laptop,Frequent Outages,Private,English,15.8,Van,Medium,Chronic,Yes,Sports,Low
988,17,Female,Lahore,Azad Kashmir,3.87,Good,High (>250k),Postgraduate,19,95,No,No,None,Frequent Outages,Private,Urdu,33.1,Bike,Medium,None,No,Sports,Medium
989,19,Male,Gujranwala,Punjab,3.87,Good,Lower-Middle (30k-60k),Primary,8,96,Yes,Yes,None,Frequent Outages,Private,Urdu,26.8,Bike,High,Chronic,No,None,Medium
990,19,Male,Skardu,Gilgit Baltistan,3.88,Good,High (>250k),Postgraduate,30,57,Yes,No,None,Consistent,Private,Urdu,2.0,Van,High,Minor,Yes,Sports,Medium
991,18,Male,Peshawar,KPK,3.88,Good,Upper-Middle (120k-250k),Primary,39,98,No,Yes,Laptop,Frequent Outages,Semi-Government,Urdu,5.7,Van,High,None,Yes,None,Low
992,21,Female,Diamer,Gilgit Baltistan,3.88,Good,High (>250k),Matric,9,81,No,Yes,None,Consistent,Public,Urdu,17.1,Van,High,Chronic,Yes,Clubs,High
993,19,Male,Charsadda,Punjab,3.88,Good,Middle (60k-120k),Primary,21,61,Yes,No,Mobile,Consistent,Private,Urdu,26.9,Car,Medium,None,Yes,Clubs,Low
994,25,Male,Sargodha,Punjab,3.89,Good,Low (<30k),Primary,7,84,Yes,Yes,Laptop,Frequent Outages,Semi-Government,English,6.5,Van,Medium,None,Yes,Clubs,High
995,22,Female,Gujranwala,Punjab,3.89,Good,Middle (60k-120k),Primary,27,84,Yes,Yes,None,Consistent,Public,Urdu,2.7,Bike,High,None,No,Sports,High
996,19,Female,Mirpur,KPK,3.89,Good,Upper-Middle (120k-250k),Intermediate,6,62,No,No,Desktop,Frequent Outages,Private,Urdu,3.1,Van,Medium,None,No,Clubs,Medium
997,18,Male,Skardu,Punjab,3.89,Good,Middle (60k-120k),Postgraduate,19,91,No,Yes,Mobile,Consistent,Public,Urdu,7.9,Bike,High,Chronic,Yes,None,High
998,25,Male,Lahore,Punjab,3.9,Good,Middle (60k-120k),Primary,23,91,Yes,No,None,Consistent,Semi-Government,Urdu,30.8,Bus,High,None,No,None,Medium
999,19,Male,Multan,Punjab,3.9,Good,High (>250k),Graduate,9,66,Yes,Yes,Desktop,Frequent Outages,Public,Urdu,25.6,Van,High,Minor,No,Sports,Medium
1000,25,Male,Bhimber,Punjab,3.9,Good,High (>250k),Intermediate,8,98,Yes,No,None,Frequent Outages,Semi-Government,English,15.3,Bike,Low,None,No,None,Medium
